id,headword,normalized_headword,pronunciation,pos,pos_tag,morph,etymology,gloss_en,gloss_ru,definition,senses,examples,source,page,confidence,notes,pronunciation_ipa,pronunciation_deva,pron_confidence,pron_note,pron_token_sample
2805,Laṛāwṇu,Larawnu,,V.T.,v.t. re.,,,To cause or allow to fight.,,To cause or allow to fight.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,85,original,,Laṛaːwṇu,Lअṛआwṇu,low,unmapped_chars_sample='Lṛwṇu' count=5,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṛ', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'w', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}]"
2806,Laṛnu,Larnu,,V.T.,v.t. re.,,,"To fight, to quarrel.",,"To fight, to quarrel.",,"f. -ī, pl. -é. pre. par. Laṛdā. c.p. Laṛia or Laṛiró. pas. ten. Fought. pas. par. Laṛu-huṇḍu.",mainDictionary_repaired.csv,85,original,,Lar̩nu,Lअर्ण/र्‍णu,low,unmapped_chars_sample='Lu' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': 'ṛn', 'ipa': 'r̩n', 'deva': 'र्ण/र्\u200dण', 'pos': 2, 'len': 2, 'note': 'Syllabic r or retroflex rhotic + n cluster; confirm with native realization'}, {'matched': None, 'char': 'u', 'pos': 4}]"
2807,Laṭkā,Latka,,NOUN,n.m.,,,"Fashion, mode.",,"Fashion, mode.",,,mainDictionary_repaired.csv,85,original,,Laṭkaː,Lअṭkआ,low,unmapped_chars_sample='Lṭk' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṭ', 'pos': 2}, {'matched': None, 'char': 'k', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2808,Lau,Lau,,N.F.,n.f.,,,"A creeper, a creeping plant in general.",,"A creeper, a creeping plant in general.",,,mainDictionary_repaired.csv,85,original,,Lau,Lअu,low,unmapped_chars_sample='Lu' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'u', 'pos': 2}]"
2809,Lau-meň,Lau-men,,V.,v. pl.,,,We will fix or attach.,,We will fix or attach.,,,mainDictionary_repaired.csv,85,original,,Lau-meň,Lअu-mएň,low,unmapped_chars_sample='Lu-mň' count=5,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': '-', 'pos': 3}, {'matched': None, 'char': 'm', 'pos': 4}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 5, 'len': 1, 'note': 'Mid-front vowel'}]"
2810,Lebū,Lebu,,NOUN,n.m.,,,One who takes.,,One who takes.,,(Syn. Leū).,mainDictionary_repaired.csv,85,original,,Lebuː,Lएbऊ,low,unmapped_chars_sample='Lb' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 1, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'b', 'pos': 2}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 3, 'len': 1, 'note': ""Long 'u' vowel""}]"
2811,Ledar,Ledar,,N.F.,n.f.,,,A festival observed on the 1st of Ashāṛ.,,A festival observed on the 1st of Ashāṛ.,,,mainDictionary_repaired.csv,85,original,,Ledar,Lएdअr,low,unmapped_chars_sample='Ldr' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 1, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'd', 'pos': 2}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 3, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'r', 'pos': 4}]"
2812,Lé'j,Le'j,,N.F.,n.f.,,"(H. lej, S. Rajju)",A rope.,,A rope.,,,mainDictionary_repaired.csv,85,original,,Leː'j,Lए (lengthened)'j,low,unmapped_chars_sample='L'j' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'é', 'ipa': 'eː', 'deva': 'ए (lengthened)', 'pos': 1, 'len': 1, 'note': 'Marked as distinct in orthography; likely length or stress'}, {'matched': None, 'char': ""'"", 'pos': 2}, {'matched': None, 'char': 'j', 'pos': 3}]"
2813,Lekhā,Lekha,,NOUN,n.m.,,(H.),An account.,,An account.,,"-karṇā, v.t. ir. To settle an account. -rauṇā, v.s. ir. To be innumerable or countless.",mainDictionary_repaired.csv,85,original,,Lekhaː,Lएkhआ,low,unmapped_chars_sample='Lkh' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 1, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}]"
2814,Lé'n,Le'n,,NOUN,n.m.,,(H.),Credit.,,Credit.,,"-dén, n.m. A transaction.",mainDictionary_repaired.csv,85,original,,Leː'n,Lए (lengthened)'n,low,unmapped_chars_sample='L'n' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'é', 'ipa': 'eː', 'deva': 'ए (lengthened)', 'pos': 1, 'len': 1, 'note': 'Marked as distinct in orthography; likely length or stress'}, {'matched': None, 'char': ""'"", 'pos': 2}, {'matched': None, 'char': 'n', 'pos': 3}]"
2815,Lep,Lep,,NOUN,n.m.,,(H.),External application of a medicine.,,External application of a medicine.,,,mainDictionary_repaired.csv,85,original,,Lep,Lएp,low,unmapped_chars_sample='Lp' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 1, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'p', 'pos': 2}]"
2816,Lé'ṛ,Le'r,,N.F.,n.f.,,,A cry.,,A cry.,,"-pāṇī or -deṇī, v.s. re. To cry, to weep.",mainDictionary_repaired.csv,85,original,,Leː'ṛ,Lए (lengthened)'ṛ,low,unmapped_chars_sample='L'ṛ' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'é', 'ipa': 'eː', 'deva': 'ए (lengthened)', 'pos': 1, 'len': 1, 'note': 'Marked as distinct in orthography; likely length or stress'}, {'matched': None, 'char': ""'"", 'pos': 2}, {'matched': None, 'char': 'ṛ', 'pos': 3}]"
2817,Leṭ,Let,,N.F.,n.f.,,(H.),Lying down.,,Lying down.,,"-lāṇī or -nu, v.i. re. To lie down.",mainDictionary_repaired.csv,85,original,,Leṭ,Lएṭ,low,unmapped_chars_sample='Lṭ' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 1, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 2}]"
2818,Leū,Leu,,NOUN,n.m. and f.,,,"A taker, one who takes.",,"A taker, one who takes.",,,mainDictionary_repaired.csv,85,original,,Leuː,Lएऊ,low,unmapped_chars_sample='L' count=1,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'e', 'ipa': 'e', 'deva': 'ए', 'pos': 1, 'len': 1, 'note': 'Mid-front vowel'}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 2, 'len': 1, 'note': ""Long 'u' vowel""}]"
2819,Lhāwnu,Lhawnu,,V.A.T.,v.a.t. re.,,,To shake.,,To shake.,,'Māň nā lhāwāi' - 'Don't shake me.',mainDictionary_repaired.csv,86,original,,Lhaːwnu,Lhआwnu,low,unmapped_chars_sample='Lhwnu' count=5,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 2, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'w', 'pos': 3}, {'matched': None, 'char': 'n', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2820,Lhéf,Lhef,,NOUN,n.m.,,(H. lihāf),A quilt.,,A quilt.,,,mainDictionary_repaired.csv,86,original,,Lheːf,Lhए (lengthened)f,low,unmapped_chars_sample='Lhf' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': 'é', 'ipa': 'eː', 'deva': 'ए (lengthened)', 'pos': 2, 'len': 1, 'note': 'Marked as distinct in orthography; likely length or stress'}, {'matched': None, 'char': 'f', 'pos': 3}]"
2821,Lhushāwnu,Lhushawnu,,V.T.,v.t. re.,,,To cause or allow to plunder.,,To cause or allow to plunder.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Lhushaːwnu,Lhushआwnu,low,unmapped_chars_sample='Lhushw' count=8,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 's', 'pos': 3}, {'matched': None, 'char': 'h', 'pos': 4}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 5, 'len': 1, 'note': ""Long 'a' vowel""}]"
2822,Lhushnu,Lhushnu,,V.T.,v.t. re.,,,"To rob, to plunder.",,"To rob, to plunder.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Lhushnu,Lhushnu,low,unmapped_chars_sample='Lhushn' count=7,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'h', 'pos': 1}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': 's', 'pos': 3}, {'matched': None, 'char': 'h', 'pos': 4}, {'matched': None, 'char': 'n', 'pos': 5}]"
2823,"Lī, lih","Li, lih",,N.F.,n.f.,,,A term for an area of land equal to 8 bīghās.,,A term for an area of land equal to 8 bīghās.,,,mainDictionary_repaired.csv,86,original,,"Lī, lih","Lī, lih",low,"unmapped_chars_sample='Lī, li' count=7","[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'ī', 'pos': 1}, {'matched': None, 'char': ',', 'pos': 2}, {'matched': None, 'char': ' ', 'pos': 3}, {'matched': None, 'char': 'l', 'pos': 4}, {'matched': None, 'char': 'i', 'pos': 5}]"
2824,Lī,Li,,AFFIX,affix,,,A feminine future affix.,,A feminine future affix.,,'Se dew-lī' - 'She will go.',mainDictionary_repaired.csv,86,original,,Lī,Lī,low,unmapped_chars_sample='Lī' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'ī', 'pos': 1}]"
2825,Lakhat,Lakhat,,N.F.,n.f.,,,A writing.,,A writing.,,Also the tax levied at one rupee per house in Koṭi State as a charge for writing accounts.,mainDictionary_repaired.csv,86,original,,Lakhat,Lअkhअt,low,unmapped_chars_sample='Lkht' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 1, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 4, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 't', 'pos': 5}]"
2826,Likhāwat,Likhawat,,NOUN,n.m.,,(H.),The act of writing.,,The act of writing.,,,mainDictionary_repaired.csv,86,original,,Likhaːwat,Likhआwअt,low,unmapped_chars_sample='Likhwt' count=6,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'w', 'pos': 5}]"
2827,Likhī-kamāvé,Likhi-kamave,,ADV.,adv.,,,By accident.,,By accident.,,"Proverb: 'Likhī-kamāvé lagū ḍhol, Jetné uṭhū ubhā tetné lāgū hór.' - 'By an accident a rolling stone hit me, As I got up, there came down another to hit me.'",mainDictionary_repaired.csv,86,original,,Likhī-kamaːveː,Likhī-kअmआvए (lengthened),low,unmapped_chars_sample='Likhī-' count=9,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}, {'matched': None, 'char': '-', 'pos': 5}]"
2828,Likhnu,Likhnu,,V.T.,v.t. re.,,(H. likhnā),To write.,,To write.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Likhnu,Likhnu,low,unmapped_chars_sample='Likhnu' count=6,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': None, 'char': 'n', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2829,Līkhó,Likho,,N.F.,n.f. pl.,,,The louse's eggs.,,The louse's eggs.,,"-paṛnī, v.i. re. To suffer from louse's eggs.",mainDictionary_repaired.csv,86,original,,Līkhoː,Līkhओ (lengthened),low,unmapped_chars_sample='Līkh' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'ī', 'pos': 1}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'ó', 'ipa': 'oː', 'deva': 'ओ (lengthened)', 'pos': 4, 'len': 1, 'note': ""Possibly lengthened 'o' or different quality""}]"
2830,Liṇḍā or -u,Linda or -u,,ADJ.,adj. m.,,,"An animal that has lost its tail, tailless.",,"An animal that has lost its tail, tailless.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Liṇḍaː or -u,Liṇḍआ ओr -u,low,unmapped_chars_sample='Liṇḍ r' count=9,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'ṇ', 'pos': 2}, {'matched': None, 'char': 'ḍ', 'pos': 3}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': ' ', 'pos': 5}]"
2831,Liṅgurī,Linguri,,N.F.,n.f.,,,An edible fern.,,An edible fern.,,,mainDictionary_repaired.csv,86,original,,Liṅgurī,Liṅgurī,low,unmapped_chars_sample='Liṅgur' count=7,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'ṅ', 'pos': 2}, {'matched': None, 'char': 'g', 'pos': 3}, {'matched': None, 'char': 'u', 'pos': 4}, {'matched': None, 'char': 'r', 'pos': 5}]"
2832,Lipāī,Lipai,,N.F.,n.f.,,,The act of plastering.,,The act of plastering.,,,mainDictionary_repaired.csv,86,original,,Lipaːī,Lipआī,low,unmapped_chars_sample='Lipī' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'p', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'ī', 'pos': 4}]"
2833,Lipṇu,Lipnu,,V.T.,v.t. re.,,(H. lipnā),"To plaster, to clean.",,"To plaster, to clean.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Lipṇu,Lipṇu,low,unmapped_chars_sample='Lipṇu' count=5,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'i', 'pos': 1}, {'matched': None, 'char': 'p', 'pos': 2}, {'matched': None, 'char': 'ṇ', 'pos': 3}, {'matched': None, 'char': 'u', 'pos': 4}]"
2834,Lū,Lu,,N.F.,n.f.,,,(1) A piece of cloth. (2) A rag.,,(1) A piece of cloth. (2) A rag.,,,mainDictionary_repaired.csv,86,original,,Luː,Lऊ,low,unmapped_chars_sample='L' count=1,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 1, 'len': 1, 'note': ""Long 'u' vowel""}]"
2835,Lou-karo-kalíú,Lou-karo-kaliu,,V.,v.,,,Are dazzling.,,Are dazzling.,,,mainDictionary_repaired.csv,86,original,,Lou-karo-kalíú,Lओu-kअrओ-kअlíú,low,unmapped_chars_sample='Lu-kr-' count=10,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'u', 'pos': 2}, {'matched': None, 'char': '-', 'pos': 3}, {'matched': None, 'char': 'k', 'pos': 4}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 5, 'len': 1, 'note': ""Short 'a' vowel""}]"
2836,Lmārī,Lmari,,N.F.,n.f.,,(E. almirah),An almirah or cupboard.,,An almirah or cupboard.,,,mainDictionary_repaired.csv,86,original,,Lmaːrī,Lmआrī,low,unmapped_chars_sample='Lmrī' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'm', 'pos': 1}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 2, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'r', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}]"
2837,Lobh,Lobh,,NOUN,n.m.,,(S. Lobha),Fondness.,,Fondness.,,"-lāgnā, v.a. re. To be fond.",mainDictionary_repaired.csv,86,original,,Lobh,Lओbh,low,unmapped_chars_sample='Lbh' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'b', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}]"
2838,Lohā,Loha,,NOUN,n.m.,,(H.),Iron.,,Iron.,,,mainDictionary_repaired.csv,86,original,,Lohaː,Lओhआ,low,unmapped_chars_sample='Lh' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'h', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}]"
2839,Lohāl,Lohal,,NOUN,n.m.,,,An agricultural instrument.,,An agricultural instrument.,,,mainDictionary_repaired.csv,86,original,,Lohaːl,Lओhआl,low,unmapped_chars_sample='Lhl' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'h', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': 'l', 'pos': 4}]"
2840,Lohū,Lohu,,NOUN,n.m.,,(H.),Blood.,,Blood.,,,mainDictionary_repaired.csv,86,original,,Lohuː,Lओhऊ,low,unmapped_chars_sample='Lh' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'h', 'pos': 2}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 3, 'len': 1, 'note': ""Long 'u' vowel""}]"
2841,Lokhaṛ,Lokhar,,NOUN,n.m. pl.,,,"Agricultural instruments, such as the plough-share, etc.",,"Agricultural instruments, such as the plough-share, etc.",,"-lāṇā, v.i. re. To cohabit. -lāṇe, v.t. re. To sharpen agricultural instruments.",mainDictionary_repaired.csv,86,original,,Lokhaṛ,Lओkhअṛ,low,unmapped_chars_sample='Lkhṛ' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'k', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 4, 'len': 1, 'note': ""Short 'a' vowel""}, {'matched': None, 'char': 'ṛ', 'pos': 5}]"
2842,Loṅg,Long,,NOUN,n.m. pl.,,,(1) Cloves (Myristica caryophyllata). (2) A nose stud.,,(1) Cloves (Myristica caryophyllata). (2) A nose stud.,,,mainDictionary_repaired.csv,86,original,,Loṅg,Lओṅg,low,unmapped_chars_sample='Lṅg' count=3,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṅ', 'pos': 2}, {'matched': None, 'char': 'g', 'pos': 3}]"
2843,Loṛ,Lor,,N.F.,n.f.,,,The male pudenda.,,The male pudenda.,,,mainDictionary_repaired.csv,86,original,,Loṛ,Lओṛ,low,unmapped_chars_sample='Lṛ' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṛ', 'pos': 2}]"
2844,Loṭā,Lota,,NOUN,n.m.,,(H.),A water jug.,,A water jug.,,-lūṇ: An oath in which parties put salt in a water-jug and promise not to abandon their plan.,mainDictionary_repaired.csv,86,original,,Loṭaː,Lओṭआ,low,unmapped_chars_sample='Lṭ' count=2,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 2}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 3, 'len': 1, 'note': ""Long 'a' vowel""}]"
2845,Lothā-lothī,Lotha-lothi,,N.F.,n.f.,,,The act of pulling each other.,,The act of pulling each other.,,"-hoṇī, v.a. ir. To be dragged one by another.",mainDictionary_repaired.csv,86,original,,Lot̪ʰaː-lot̪ʰī,Lओथआ-lओथī,low,unmapped_chars_sample='L-lī' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': 'th', 'ipa': 't̪ʰ', 'deva': 'थ', 'pos': 2, 'len': 2, 'note': ""Dental aspirated 't'""}, {'matched': 'ā', 'ipa': 'aː', 'deva': 'आ', 'pos': 4, 'len': 1, 'note': ""Long 'a' vowel""}, {'matched': None, 'char': '-', 'pos': 5}, {'matched': None, 'char': 'l', 'pos': 6}]"
2846,Loṭṛī,Lotri,,N.F.,n.f.,,,A small water-jug.,,A small water-jug.,,,mainDictionary_repaired.csv,86,original,,Loṭṛī,Lओṭṛī,low,unmapped_chars_sample='Lṭṛī' count=4,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': None, 'char': 'ṭ', 'pos': 2}, {'matched': None, 'char': 'ṛ', 'pos': 3}, {'matched': None, 'char': 'ī', 'pos': 4}]"
2847,Lowā,Lowa,,V.,v. pt.,,,See Luwā.,,See Luwā.,,,mainDictionary_repaired.csv,86,original,,Loʋaː,Lओवा/व,low,unmapped_chars_sample='L' count=1,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'o', 'ipa': 'o', 'deva': 'ओ', 'pos': 1, 'len': 1, 'note': 'Mid-back rounded vowel'}, {'matched': 'wā', 'ipa': 'ʋaː', 'deva': 'वा/व', 'pos': 2, 'len': 2, 'note': ""Labio-dental approximant common in Indic languages; sometimes 'w' realized as 'ʋ'""}]"
2848,Lūṭhṇu,Luthnu,,V.T.,v.t. re.,,,"To pull, to drag.",,"To pull, to drag.",,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Luːṭhṇu,Lऊṭhṇu,low,unmapped_chars_sample='Lṭhṇu' count=5,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': 'ū', 'ipa': 'uː', 'deva': 'ऊ', 'pos': 1, 'len': 1, 'note': ""Long 'u' vowel""}, {'matched': None, 'char': 'ṭ', 'pos': 2}, {'matched': None, 'char': 'h', 'pos': 3}, {'matched': None, 'char': 'ṇ', 'pos': 4}, {'matched': None, 'char': 'u', 'pos': 5}]"
2849,Luch-baṛelī,Luch-bareli,,N.F.,n.f.,,,The plant called Lady's bedstraw.,,The plant called Lady's bedstraw.,,,mainDictionary_repaired.csv,86,original,,Lut͡ʃ-baṛelī,Luच/छ-bअṛएlī,low,unmapped_chars_sample='Lu-bṛl' count=7,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'u', 'pos': 1}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 2, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}, {'matched': None, 'char': '-', 'pos': 4}, {'matched': None, 'char': 'b', 'pos': 5}, {'matched': 'a', 'ipa': 'a', 'deva': 'अ', 'pos': 6, 'len': 1, 'note': ""Short 'a' vowel""}]"
2850,Luchhṇu,Luchhnu,,V.T.,v.t. re.,,,To pull off.,,To pull off.,,"f. -ī, pl. -é.",mainDictionary_repaired.csv,86,original,,Lut͡ʃhṇu,Luच/छhṇu,low,unmapped_chars_sample='Luhṇu' count=5,"[{'matched': None, 'char': 'L', 'pos': 0}, {'matched': None, 'char': 'u', 'pos': 1}, {'matched': 'ch', 'ipa': 't͡ʃ', 'deva': 'च/छ', 'pos': 2, 'len': 2, 'note': ""Palatal affricate (as in 'church')""}, {'matched': None, 'char': 'h', 'pos': 4}, {'matched': None, 'char': 'ṇ', 'pos': 5}, {'matched': None, 'char': 'u', 'pos': 6}]"
